id,name,slug,product_sku,is_published,description,image_url,score,price,stock,calories,protein,carbs,fats,fiber,sugar,ingredients,created_at,updated_at,old_price,raw_category,category_Detox,category_EnergyDrinks,category_HealthySnacks,category_OrganicFoods,category_Supplements,category_Vitamins,category_WeightLoss,allergen_lactose,allergen_may contain traces of nuts,allergen_none,allergen_fish,allergen_dairy,allergen_eggs,allergen_gluten,allergen_nuts,allergen_soy,cluster_0,cluster_1,cluster_2,cluster_3,health_score
1f68604b-99f4-4ee1-b081-011e71cc7b8d,Vitamin C 17,vitamin-c-17,,1,Vitamin C 17 - Premium quality.,,3,0.8435422633298684,624,0.8517816996287266,0.45570674709360426,0.7220189587716063,0.3525828687777642,0.9254704927837457,0.7106519766445111,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.5338393051736519
1fc03b01-904d-43b7-9609-426765b94e35,Omega 3 2,omega-3-2,,1,Omega 3 2 - Premium quality.,,5,0.8865743645864383,536,0.6454958823352388,0.2794153127047222,0.8199546729298165,0.5588306254094444,0.8723772382265289,0.9332620561947169,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9857960130081489
1fc16ec3-75b4-4969-be73-19977c742805,Detox Capsules 4,detox-capsules-4,,1,Detox Capsules 4 - Premium quality.,,5,0.9767544718448067,891,0.5444450550426911,0.6887513471002596,0.8248240703312607,0.5288743031666462,0.0,0.0,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.3845680111090777
1fc48b29-8b90-4d92-b950-0170c40fa03a,Caffeine Tablets 20,caffeine-tablets-20,,1,Caffeine Tablets 20 - Premium quality.,,3,0.3889549311603153,586,0.1334798212285926,0.8564204378649686,0.23804628387473534,0.6319981814824864,0.7469303770589024,0.8773484072743343,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.03947559506154241
1fe2c11b-0bd6-4b93-acc4-c56649d34397,Apple Cider Vinegar 8,apple-cider-vinegar-8,,1,Apple Cider Vinegar 8 - Premium quality.,,4,0.8691529066712813,898,0.4734222013796201,0.6712040604371053,0.7703694949060205,0.8564204378649686,0.521772319619546,0.8667869552683445,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-1.003653214456282
1ff9b231-f2ec-403c-b7af-b1dfbd13b7ef,Detox Capsules 1,detox-capsules-1,,1,Detox Capsules 1 - Premium quality.,,5,0.828568300276475,432,0.7001741208031744,0.8474954948259875,0.8561517958551143,0.0,0.7886022980997754,0.55995723371683,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3759664384057586
20c5fa79-4844-4783-b964-ff948dfd5597,Beetroot Juice 20,beetroot-juice-20,,1,Beetroot Juice 20 - Premium quality.,,4,0.9274593767204322,209,0.15836389626101188,0.7488732345249669,1.0,0.9382103375621837,0.6055472597462994,0.7466096449557734,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48876338450770274
20d3e7e6-553c-44dc-aeae-e6a2f9c5df8d,Immune Boost 11,immune-boost-11,,1,Immune Boost 11 - Premium quality.,,5,0.6175633073330007,650,0.1334798212285926,0.3525828687777642,0.3487315025817901,0.8650427814891417,0.9904513846818753,0.7106519766445111,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,-0.3661403259026058
21a0dff1-154c-44c0-a150-141e20a4f06a,Prebiotic Capsules 8,prebiotic-capsules-8,,1,Prebiotic Capsules 8 - Premium quality.,,3,0.46814045757001455,728,0.620728149150535,0.1762914343888821,0.8942636210657047,0.8814571719444104,0.6055472597462994,0.7106519766445111,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,-1.430998603604275
222b0720-ff82-49ab-8fbb-3edd8735a7b9,Zinc Tablets 2,zinc-tablets-2,,1,Zinc Tablets 2 - Premium quality.,,3,0.8118589736008814,401,0.9005650229854376,0.9737566601691502,0.9867297885250814,0.9624510309975854,0.9904513846818753,0.8773484072743343,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,-0.7761564164063318
2232f433-8f6e-429b-b7cb-11ed2e906fe1,Protein Bar 16,protein-bar-16,,1,Protein Bar 16 - Premium quality.,,3,0.7435005352042687,426,0.8983063199509507,0.8382459381141666,0.8342463837423743,0.6098681622198213,0.40369817316419965,0.8323636643738358,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.0985940352662416
2277412e-7ff8-44df-b358-5efde38c25a5,Collagen Powder 7,collagen-powder-7,,1,Collagen Powder 7 - Premium quality.,,3,0.8380490888510892,91,0.6394329658476312,0.9506193731418277,0.9978439716109563,0.2794153127047222,0.7469303770589024,0.819836637888477,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.041135166240100496
22c40e07-66b6-456b-b1c4-95211ac78ce5,Omega 3 10,omega-3-10,,1,Omega 3 10 - Premium quality.,,3,0.27171596359777395,416,0.8517816996287266,0.8733823738022095,0.7509524161184398,0.8814571719444104,0.9703601998932891,0.6906959960353909,Sample ingredients,2025-04-16 22:19:12,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5801922939130293
22da282b-55a9-4a78-a23f-ea205a161a67,Immune Gummies 15,immune-gummies-15,,1,Immune Gummies 15 - Premium quality.,,4,0.7023430851689383,542,0.8926084927610745,0.7051657375555284,0.9440075965061615,0.9114134941872085,0.9001321988972735,0.778326556204762,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,-0.9770506067002432
22f28b35-505c-4d47-8859-8312a7e32926,Zinc Tablets 1,zinc-tablets-1,,1,Zinc Tablets 1 - Premium quality.,,3,0.6626895358744911,765,0.8971726210472124,0.9845810502602507,0.8871587529039012,0.2794153127047222,0.6055472597462994,0.5916741449658187,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.17813376871120312
235c6933-cce4-4600-8f2f-090e8bb73e40,Matcha Powder 1,matcha-powder-1,,1,Matcha Powder 1 - Premium quality.,,5,0.9006723531215219,391,0.8856726096357044,0.5856274687844196,0.9844368669660623,0.994963503179957,0.8073963463283993,0.3733048224778867,Sample ingredients,2025-04-16 22:19:12,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.8609171201807292
237c2c7c-bb82-40a3-a9dd-2385c78a540e,Meal Shake 16,meal-shake-16,,1,Meal Shake 16 - Premium quality.,,4,0.6521610858100322,586,0.840311561740245,0.6319981814824864,0.613898019286257,0.9317711384854058,0.9703601998932891,0.0,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.16972431884987527
2423ea13-5061-492a-aedb-a2d8a513aa6d,Energy Gel 16,energy-gel-16,,1,Energy Gel 16 - Premium quality.,,5,0.869812445592784,258,0.42985127421381875,0.9898252520964466,0.9867297885250814,0.45570674709360426,0.9999999999999999,0.7466096449557734,Sample ingredients,2025-04-16 22:19:12,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.35765758583325
2426abcf-1322-4624-9341-4a5f1652aebe,Almond Protein 18,almond-protein-18,,1,Almond Protein 18 - Premium quality.,,3,0.8810556300080536,805,0.7983540200659129,0.9624510309975854,0.8907403066013384,0.8564204378649686,0.6398464660748923,0.7106519766445111,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,-0.7631289375029149
246d338d-26cb-4033-bc53-23be8c08b605,Biotin 6,biotin-6,,1,Biotin 6 - Premium quality.,,4,0.6011758304628945,339,0.8338081234161725,0.8814571719444104,0.4760925677494707,0.6887513471002596,0.8250506409446555,0.0,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18394834237263402
248f0539-ac2f-48cd-b04e-bda2e8b12478,Vitamin C 9,vitamin-c-9,,1,Vitamin C 9 - Premium quality.,,4,0.8298788170742073,966,0.6228460212221154,0.9792264361027441,0.9236334915818912,0.6887513471002596,0.6982831123151736,0.9495872064079017,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5836750263123591
24d991d9-e2b2-4ab2-979e-6ec3dbaaca32,Vitamin C 7,vitamin-c-7,,1,Vitamin C 7 - Premium quality.,,4,0.13549974945158683,422,0.283882405437623,0.9042486604437607,0.6379982859432912,0.8814571719444104,0.9597696991123383,0.9332620561947169,Sample ingredients,2025-04-16 22:19:11,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.23458327402065127
24edd48b-3759-4251-9467-8f77b9d1b37c,Hydration Drink 12,hydration-drink-12,,1,Hydration Drink 12 - Premium quality.,,3,0.8356005080159867,578,0.8390185140214077,0.89687612168416,0.9078104735808639,0.9506193731418277,0.9373581301246586,0.7292305501170816,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6846341854714982
258a5313-5599-4b8f-b25b-562c2d5061b0,Energy Gel 6,energy-gel-6,,1,Energy Gel 6 - Premium quality.,,3,0.5293515513674154,585,0.8150718076870238,0.9042486604437607,0.8561517958551143,0.5856274687844196,0.7685111133111893,0.924712687084787,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.6526521898012805
25dc09b4-d6b7-409d-b0df-519df1d5aef5,Omega 3 4,omega-3-4,,1,Omega 3 4 - Premium quality.,,4,0.5199874536427029,642,0.6078030660233635,0.8564204378649686,0.649112469029166,0.8082896158713685,0.9805790264997009,0.6457112531348924,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.22480447066495512
25ee6c52-08fb-4f2f-bd31-5a336b649ff1,Plant Protein 8,plant-protein-8,,1,Plant Protein 8 - Premium quality.,,4,0.3064336787355064,926,0.0,1.0,0.7220189587716063,0.9114134941872085,0.841695552656992,0.906753866493523,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02352819197626055
25f2e952-cdb2-445d-8048-782acda8d71a,Energy Bar 12,energy-bar-12,,1,Energy Bar 12 - Premium quality.,,4,0.7689746008999396,621,0.26528700606161437,0.6098681622198213,0.9651638088320625,0.8286472601695658,0.9001321988972735,0.9723570319314724,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.5562909370455579
269e0b37-3c0a-4129-9157-566836fe2044,Creatine Monohydrate 13,creatine-monohydrate-13,,1,Creatine Monohydrate 13 - Premium quality.,,4,0.5253986189751214,512,0.6632006115376006,0.5588306254094444,1.0,0.925164668913849,0.8723772382265289,0.5239995654055677,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6811569822210439
26b07072-b1fa-4da5-a0a1-8e75679a8b9b,Fat Burner 6,fat-burner-6,,1,Fat Burner 6 - Premium quality.,,4,0.9537484888626973,588,0.748821704255201,0.9444905277071527,0.9296527415680409,0.9042486604437607,0.9999999999999999,0.9415483256178017,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6501281626096107
27203bb3-c6be-440a-8bf0-3dc02306b946,Coconut Water 3,coconut-water-3,,1,Coconut Water 3 - Premium quality.,,4,0.933122024731561,628,0.5853832520529536,0.9624510309975854,0.7764735341968465,0.7861595966087034,0.9805790264997009,0.806698300112059,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.2352110912764298
27263f77-142d-4fae-9d27-ee202b51b0f2,Coconut Water 2,coconut-water-2,,1,Coconut Water 2 - Premium quality.,,3,0.5367809650153215,612,0.6353442747798186,0.7488732345249669,0.9521851354989413,0.5588306254094444,0.8073963463283993,0.43339347763417224,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.07129879697006913
276aa46f-0e47-4af1-a6dc-7759be70fbdc,Keto Bar 12,keto-bar-12,,1,Keto Bar 12 - Premium quality.,,3,0.13640679804455758,933,0.6373933526119584,0.5588306254094444,0.8199546729298165,0.7488732345249669,0.521772319619546,1.0,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-1.3056636421079348
2801a79b-19e3-4959-abe2-f2fd1e1b2730,Meal Replacement 20,meal-replacement-20,,1,Meal Replacement 20 - Premium quality.,,4,0.8204242513722819,992,0.6164616861976053,0.89687612168416,0.45057144967106383,0.9382103375621837,0.6055472597462994,0.6200458888731157,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.6722945312024453
28d7c5ab-eb6c-4bcd-89f9-b0c6fb6d9cbd,Collagen Powder 13,collagen-powder-13,,1,Collagen Powder 13 - Premium quality.,,5,0.11412049993538331,214,0.3590478914700028,0.8082896158713685,0.8519443031609923,0.6712040604371053,0.9703601998932891,0.819836637888477,Sample ingredients,2025-04-16 22:19:12,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.07143877403092747
28e9ddb6-1c55-49eb-8e83-ecb76c4c6832,Green Tea 14,green-tea-14,,1,Green Tea 14 - Premium quality.,,5,0.6958824328384561,779,0.6820742312975356,0.6523558257806837,0.988998699993175,0.9444905277071527,0.4686790650623293,0.3733048224778867,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8788346906395621
28eb9dfb-0061-44a8-9c99-9f5e608aea57,Immune Boost 7,immune-boost-7,,1,Immune Boost 7 - Premium quality.,,5,0.5236020636701262,337,0.8123290940219354,0.5856274687844196,0.8199546729298165,0.9792264361027441,0.31992323303744613,0.806698300112059,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-1.6927031284148728
292bcdc2-a717-4028-a517-70537f6c7e4f,Chia Seeds 6,chia-seeds-6,,1,Chia Seeds 6 - Premium quality.,,3,0.6851159315150583,203,0.9072726276115775,0.9792264361027441,0.6697641897061286,0.9898252520964466,0.7886022980997754,0.778326556204762,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-0.9075957017102666
2939839e-6234-4c08-bea0-20c91c8d16cd,Fat Burner 12,fat-burner-12,,1,Fat Burner 12 - Premium quality.,,4,0.7928802239349964,155,0.8530379607333785,0.8814571719444104,0.6886177335457992,0.8733823738022095,0.8865852597665356,0.9933507113510024,Sample ingredients,2025-04-16 22:19:11,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.9517286141756444
29534e41-5bfd-414c-86fa-704914f7a779,Iron Supplement 16,iron-supplement-16,,1,Iron Supplement 16 - Premium quality.,,5,0.8102220000619975,298,0.7883014611812402,0.45570674709360426,0.45057144967106383,0.8186720687910748,0.5666620267290894,0.887511217448728,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-1.4721159735983493
2971f4f9-e476-4b60-820b-2c5098e5cac8,Protein Bar 9,protein-bar-9,,1,Protein Bar 9 - Premium quality.,,5,0.9864000728675297,599,0.8690522157009772,0.9042486604437607,0.6379982859432912,0.89687612168416,0.31992323303744613,0.9649789674437054,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.5067354113476357
29abb059-bfb9-4e44-ab3e-281d0913ea7a,Sleep Support 1,sleep-support-1,,1,Sleep Support 1 - Premium quality.,,4,0.20182821198072354,262,0.765957294424702,0.9681666598049817,0.9821194217167522,0.8186720687910748,0.6055472597462994,0.9865330685183001,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9974485121827958
29e12468-2d06-44b7-b4d7-b18e5322340f,Keto Bar 20,keto-bar-20,,1,Keto Bar 20 - Premium quality.,,4,0.46493227263238546,835,0.6434841454595672,0.9317711384854058,0.38823676709842325,0.5288743031666462,0.7469303770589024,0.8773484072743343,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.37100534035623933
29e27fbb-0276-44f3-867b-4a740764d9c2,Protein Bar 15,protein-bar-15,,1,Protein Bar 15 - Premium quality.,,4,0.886112210651929,476,0.42985127421381875,0.7205846872952778,0.9725935332246339,0.1762914343888821,0.6398464660748923,0.9415483256178017,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.18725988085033243
2a2c0771-8c80-49cc-87c2-9af3efdea722,Zinc Tablets 3,zinc-tablets-3,,1,Zinc Tablets 3 - Premium quality.,,3,0.09698564960427403,997,0.6670404225196636,0.9737566601691502,0.8798129963733904,0.6319981814824864,0.7685111133111893,0.7106519766445111,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Vitamins,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,-0.2674228071663216
2a782a4a-75bb-4bf2-9f37-2b28bf1bef84,BCAA Powder 17,bcaa-powder-17,,1,BCAA Powder 17 - Premium quality.,,5,0.8989338931912645,66,0.5048745230149951,0.9382103375621837,0.6886177335457992,0.45570674709360426,0.7236214062016458,1.0,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.2987495263447699
2a94732b-76c7-472f-8570-4a583541e4f2,Vegan Gummies 20,vegan-gummies-20,,1,Vegan Gummies 20 - Premium quality.,,4,0.9839845554255298,363,0.7824526938154108,0.1762914343888821,0.9236334915818912,0.8564204378649686,0.9001321988972735,0.18665241123894336,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7491019096331671
2a970a92-70eb-4c66-a534-78587f34b63c,Vegan Gummies 18,vegan-gummies-18,,1,Vegan Gummies 18 - Premium quality.,,4,0.12478121310668633,521,0.7809783168849112,0.8650427814891417,0.8295864392961818,0.6712040604371053,0.9373581301246586,0.7292305501170816,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.37901201582529753
2ac39720-3c15-4ee2-83bc-d96b810e658c,Almond Protein 17,almond-protein-17,,1,Almond Protein 17 - Premium quality.,,3,0.08020457150156268,568,0.6948216252023782,0.6887513471002596,0.9912440990023085,0.9444905277071527,0.9904513846818753,0.906753866493523,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.8668632876209189
2aedecf7-0d63-4b14-b216-cd642899a827,Vegan Gummies 4,vegan-gummies-4,,1,Vegan Gummies 4 - Premium quality.,,5,0.867168513553473,74,0.603409243896224,0.7743279387529455,0.649112469029166,0.7351220597983265,0.20184908658209982,0.8667869552683445,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.2291412336278498
2b743f87-fb09-4e9b-a3c5-7e80234e5522,Energy Shot 1,energy-shot-1,,1,Energy Shot 1 - Premium quality.,,3,0.5497089724820292,841,0.6875825207742536,0.5288743031666462,0.9867297885250814,0.9444905277071527,0.7685111133111893,0.7928859131524942,Sample ingredients,2025-04-16 22:19:13,2025-07-01 14:02:04,,EnergyDrinks,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.1275735451560651
2b7808dd-5555-4ac4-b813-f51b678766cc,Vitamin C 14,vitamin-c-14,,1,Vitamin C 14 - Premium quality.,,4,0.49039897035022717,441,0.9005650229854376,0.5288743031666462,0.9205599781297086,0.8814571719444104,0.31992323303744613,0.6906959960353909,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-1.6239206547611467
2ba58c49-1504-4544-94c4-fa966c8dbb41,Turmeric Capsules 17,turmeric-capsules-17,,1,Turmeric Capsules 17 - Premium quality.,,4,0.9898155018080768,222,0.8364210037052675,0.9317711384854058,0.8476534883872682,0.8564204378649686,0.841695552656992,0.9332620561947169,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.852636806622555
2bdde28e-3ab7-4beb-a2cf-aa9b315c8198,Magnesium Complex 7,magnesium-complex-7,,1,Magnesium Complex 7 - Premium quality.,,4,0.08157015377042254,507,0.5899592047169915,0.7351220597983265,0.613898019286257,0.1762914343888821,0.9001321988972735,1.0,Sample ingredients,2025-04-16 22:19:11,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.13099638041027373
2bed30e1-3a0b-41b6-b5cc-fd6b96aefca0,Beetroot Juice 6,beetroot-juice-6,,1,Beetroot Juice 6 - Premium quality.,,5,0.518429469393036,169,0.016985766437716876,0.9898252520964466,0.9412116988066711,0.45570674709360426,0.9373581301246586,0.29583707248290936,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.1586537962068748
2c1d7913-f369-4141-aa1d-8ae3322029a9,Electrolyte Mix 6,electrolyte-mix-6,,1,Electrolyte Mix 6 - Premium quality.,,4,0.8025731523726056,369,0.8786260428637076,0.7743279387529455,0.9701451561535046,0.4093360343955374,0.841695552656992,0.9795383243914376,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,HealthySnacks,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.6514769102407452
2c48ab3c-6267-4c89-87df-68e5db2bb436,Caffeine Tablets 12,caffeine-tablets-12,,1,Caffeine Tablets 12 - Premium quality.,,3,0.9501996607646694,442,0.5807593827831006,0.994963503179957,0.9774088217319686,0.7619189031733016,0.9999999999999999,0.6457112531348924,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,Detox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0065739640886623985
2c5abd31-40c2-4b36-bd18-a00d67d4a1d1,Sleep Support 19,sleep-support-19,,1,Sleep Support 19 - Premium quality.,,5,0.6372982941961116,461,0.40287644727814764,0.2794153127047222,0.3487315025817901,0.8186720687910748,0.40369817316419965,0.887511217448728,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.4259462476490286
2cb889fe-5adc-40c4-8252-881b3f0a81db,Fiber Boost 19,fiber-boost-19,,1,Fiber Boost 19 - Premium quality.,,4,0.17711219127108557,88,0.5876771558113181,0.7051657375555284,0.9978439716109563,0.9737566601691502,0.9001321988972735,0.819836637888477,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,OrganicFoods,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.7759725174161436
2d0faa15-d9f5-4499-8c5d-8c0e91c6b7c9,Isolate Protein 15,isolate-protein-15,,1,Isolate Protein 15 - Premium quality.,,4,0.9219921892422709,428,0.37414595978601706,0.7619189031733016,0.9266640174205345,0.6319981814824864,0.9703601998932891,0.8443337464867927,Sample ingredients,2025-04-16 22:19:13,2025-06-28 13:12:04,,WeightLoss,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.11819878468870548
2d43d951-3b45-34b9-a224-65e69da0b78c,Energy Drink - Berry Blast,energy-drink-berry-blast,ENER-VIT-FVR2O,0,A delicious and nutritious energy drink - berry blast.,,10,0.7333335394942393,51,1.0000000000000002,0.5856274687844196,0.7059613126314263,0.6887513471002596,0.521772319619546,0.6200458888731157,"Protein blend, sweetener, cocoa, oats, natural flavors",2025-05-22 18:46:10,2025-06-28 13:12:04,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.20139744756941
2dbe75c5-53eb-4038-9258-d442f7b4082f,Collagen Powder 12,collagen-powder-12,,1,Collagen Powder 12 - Premium quality.,,5,0.37827447926099844,675,0.4427449049758325,0.8382459381141666,0.4216379923242304,0.7619189031733016,0.31992323303744613,0.9723570319314724,Sample ingredients,2025-04-16 22:19:12,2025-06-28 13:12:04,,Supplements,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.0188516689289937
