user_id,product_id,target,has_bought,has_wishlisted,has_reviewed,user_rating,gender,score_in_app,name,slug,category,product_sku,is_published,description,image_url,score,price,stock,calories,protein,carbs,fats,fiber,sugar,ingredients,allergens,created_at,updated_at,old_price,product_id_x,total_units_sold,product_id_y,wishlist_count,average_rating,review_count,avg_likes_per_review
900,3d887ea4-8739-4e25-adaa-fb31e179d37a,1,1,0,0,0.0,,1854,Low Sugar Snack 14,low-sugar-snack-14,HealthySnacks,,1,Low Sugar Snack 14 - Premium quality.,,3,99.84,34,152,26.0,49.0,29.0,28.0,12.0,Sample ingredients,"eggs,soy,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,3d887ea4-8739-4e25-adaa-fb31e179d37a,33.0,3d887ea4-8739-4e25-adaa-fb31e179d37a,12.0,0.0,0.0,0.0
721,980652ef-2aa8-4c88-803b-fe306698458d,1,1,0,0,0.0,,1703,Beetroot Juice 2,beetroot-juice-2,Vitamins,,1,Beetroot Juice 2 - Premium quality.,,4,38.73,889,137,43.0,5.0,5.0,17.0,16.0,Sample ingredients,"nuts,gluten,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,980652ef-2aa8-4c88-803b-fe306698458d,23.0,980652ef-2aa8-4c88-803b-fe306698458d,2.0,0.0,0.0,0.0
378,0f04a701-b489-48a8-9716-bdaddabeadc2,1,1,0,0,0.0,,891,Whey Protein 7,whey-protein-7,EnergyDrinks,,1,Whey Protein 7 - Premium quality.,,3,71.72,202,203,47.0,46.0,43.0,20.0,3.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,0f04a701-b489-48a8-9716-bdaddabeadc2,37.0,0f04a701-b489-48a8-9716-bdaddabeadc2,6.0,4.0,1.0,36.0
870,8288d678-377c-4711-bc38-bc14929cc385,1,0,1,0,0.0,,1039,Superfood Blend 13,superfood-blend-13,Vitamins,,1,Superfood Blend 13 - Premium quality.,,4,95.14,54,368,39.0,40.0,29.0,9.0,36.0,Sample ingredients,"lactose,soy,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,8288d678-377c-4711-bc38-bc14929cc385,14.0,8288d678-377c-4711-bc38-bc14929cc385,8.0,0.0,0.0,0.0
312,937480a9-5b14-406d-8cc0-bf644bd5b934,1,0,1,0,0.0,,131,Keto Bar 9,keto-bar-9,Detox,,1,Keto Bar 9 - Premium quality.,,5,41.79,492,180,24.0,89.0,36.0,28.0,40.0,Sample ingredients,"lactose,soy,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,937480a9-5b14-406d-8cc0-bf644bd5b934,19.0,937480a9-5b14-406d-8cc0-bf644bd5b934,5.0,5.0,1.0,31.0
800,1627c948-01c2-4911-b36b-e809f157d273,1,1,0,0,0.0,,810,Pre-Workout Booster 3,pre-workout-booster-3,HealthySnacks,,1,Pre-Workout Booster 3 - Premium quality.,,4,39.09,395,216,10.0,18.0,0.0,6.0,26.0,Sample ingredients,"eggs,gluten,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,1627c948-01c2-4911-b36b-e809f157d273,10.0,1627c948-01c2-4911-b36b-e809f157d273,5.0,4.0,1.0,45.0
442,dcd5bce3-2a38-42ed-bc97-e63f01467aff,1,1,0,0,0.0,,1588,Prebiotic Capsules 9,prebiotic-capsules-9,Detox,,1,Prebiotic Capsules 9 - Premium quality.,,4,62.8,967,82,46.0,45.0,34.0,6.0,30.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,dcd5bce3-2a38-42ed-bc97-e63f01467aff,25.0,dcd5bce3-2a38-42ed-bc97-e63f01467aff,3.0,4.333333333333333,3.0,28.333333333333332
958,80a3bc33-6176-481f-8382-e3a126d59cae,1,1,0,0,0.0,,1814,L-Glutamine 11,l-glutamine-11,OrganicFoods,,1,L-Glutamine 11 - Premium quality.,,4,97.09,488,149,39.0,85.0,21.0,27.0,28.0,Sample ingredients,"soy,fish,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,80a3bc33-6176-481f-8382-e3a126d59cae,20.0,80a3bc33-6176-481f-8382-e3a126d59cae,2.0,0.0,0.0,0.0
515,174b1553-2201-4502-ba80-69b5f2de53ad,1,1,0,0,0.0,,1453,Green Tea 1,green-tea-1,Detox,,1,Green Tea 1 - Premium quality.,,4,77.66,932,161,42.0,99.0,46.0,1.0,18.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,174b1553-2201-4502-ba80-69b5f2de53ad,31.0,174b1553-2201-4502-ba80-69b5f2de53ad,14.0,2.5,2.0,6.0
379,0d1035ac-f9b4-44f0-a52c-29172c6e8c3f,1,0,1,0,0.0,,1502,Almond Protein 6,almond-protein-6,Supplements,,1,Almond Protein 6 - Premium quality.,,4,79.26,604,185,37.0,97.0,24.0,14.0,40.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,0d1035ac-f9b4-44f0-a52c-29172c6e8c3f,38.0,0d1035ac-f9b4-44f0-a52c-29172c6e8c3f,17.0,4.0,1.0,29.0
298,c30cc734-5998-4afb-ac68-5415346c52de,1,1,0,0,0.0,,921,Pre-Workout Booster 4,pre-workout-booster-4,WeightLoss,,1,Pre-Workout Booster 4 - Premium quality.,,4,12.84,617,139,28.0,59.0,46.0,25.0,27.0,Sample ingredients,nuts,2025-04-16 22:19:12,2025-04-16 22:19:12,,c30cc734-5998-4afb-ac68-5415346c52de,22.0,c30cc734-5998-4afb-ac68-5415346c52de,3.0,2.0,1.0,0.0
955,16314d90-6a4a-4450-9a62-e9aec0da4a01,1,0,1,0,0.0,,75,Low Sugar Snack 2,low-sugar-snack-2,OrganicFoods,,1,Low Sugar Snack 2 - Premium quality.,,4,43.97,171,221,27.0,98.0,24.0,25.0,25.0,Sample ingredients,"eggs,nuts,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,16314d90-6a4a-4450-9a62-e9aec0da4a01,30.0,16314d90-6a4a-4450-9a62-e9aec0da4a01,12.0,4.5,2.0,31.5
95,bddf9da1-961c-4122-88c6-922e601240cf,1,0,1,0,0.0,,1939,Green Tea 3,green-tea-3,Vitamins,,1,Green Tea 3 - Premium quality.,,4,57.87,26,320,19.0,45.0,18.0,29.0,20.0,Sample ingredients,"soy,eggs",2025-04-16 22:19:11,2025-04-16 22:19:11,,bddf9da1-961c-4122-88c6-922e601240cf,15.0,bddf9da1-961c-4122-88c6-922e601240cf,5.0,0.0,0.0,0.0
717,fad81f43-0972-47cf-94c3-8fae61f42486,1,1,0,0,0.0,,640,Protein Bar 13,protein-bar-13,WeightLoss,,1,Protein Bar 13 - Premium quality.,,5,19.5,519,314,14.0,21.0,0.0,3.0,11.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,fad81f43-0972-47cf-94c3-8fae61f42486,8.0,fad81f43-0972-47cf-94c3-8fae61f42486,6.0,0.0,0.0,0.0
937,541c6c33-967f-434e-9c00-8c9c0c91cb2b,1,1,0,0,0.0,,1072,Multivitamin 13,multivitamin-13,EnergyDrinks,,1,Multivitamin 13 - Premium quality.,,4,34.32,613,178,50.0,4.0,30.0,1.0,31.0,Sample ingredients,"soy,nuts,gluten",2025-04-16 22:19:11,2025-04-16 22:19:11,,541c6c33-967f-434e-9c00-8c9c0c91cb2b,27.0,541c6c33-967f-434e-9c00-8c9c0c91cb2b,2.0,5.0,1.0,30.0
541,c4703554-b832-4836-a1a3-ac62a02c173d,1,0,1,0,0.0,,1428,Whey Protein 2,whey-protein-2,Detox,,1,Whey Protein 2 - Premium quality.,,3,18.46,584,377,14.0,53.0,27.0,6.0,12.0,Sample ingredients,"gluten,lactose,soy",2025-04-16 22:19:11,2025-04-16 22:19:11,,c4703554-b832-4836-a1a3-ac62a02c173d,13.0,c4703554-b832-4836-a1a3-ac62a02c173d,4.0,0.0,0.0,0.0
536,93179db2-5294-4967-a57a-8708b321705d,1,1,0,0,0.0,,914,Immune Gummies 4,immune-gummies-4,EnergyDrinks,,1,Immune Gummies 4 - Premium quality.,,4,71.01,814,363,16.0,83.0,28.0,3.0,5.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,93179db2-5294-4967-a57a-8708b321705d,15.0,93179db2-5294-4967-a57a-8708b321705d,2.0,0.0,0.0,0.0
622,eeef03ff-56a2-4e28-895d-cb88c83d0c95,1,0,1,0,0.0,,1700,Isolate Protein 19,isolate-protein-19,OrganicFoods,,1,Isolate Protein 19 - Premium quality.,,4,43.27,233,241,5.0,19.0,32.0,5.0,31.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,eeef03ff-56a2-4e28-895d-cb88c83d0c95,8.0,eeef03ff-56a2-4e28-895d-cb88c83d0c95,4.0,0.0,0.0,0.0
661,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,1,0,1,0,0.0,,910,Creatine Monohydrate 4,creatine-monohydrate-4,Vitamins,,1,Creatine Monohydrate 4 - Premium quality.,,4,24.34,942,125,40.0,89.0,5.0,24.0,30.0,Sample ingredients,"soy,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,34.0,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,14.0,4.0,1.0,28.0
837,2939839e-6234-4c08-bea0-20c91c8d16cd,1,1,0,0,0.0,,1033,Fat Burner 12,fat-burner-12,EnergyDrinks,,1,Fat Burner 12 - Premium quality.,,4,62.86,155,351,31.0,23.0,30.0,20.0,39.0,Sample ingredients,"eggs,soy,nuts",2025-04-16 22:19:11,2025-04-16 22:19:11,,2939839e-6234-4c08-bea0-20c91c8d16cd,9.0,2939839e-6234-4c08-bea0-20c91c8d16cd,5.0,0.0,0.0,0.0
154,72a56505-4949-423d-9d73-fd3ba4ac0fa8,1,1,0,0,0.0,,116,Chia Seeds 5,chia-seeds-5,HealthySnacks,,1,Chia Seeds 5 - Premium quality.,,4,16.55,674,197,13.0,50.0,25.0,14.0,12.0,Sample ingredients,gluten,2025-04-16 22:19:11,2025-04-16 22:19:11,,72a56505-4949-423d-9d73-fd3ba4ac0fa8,30.0,72a56505-4949-423d-9d73-fd3ba4ac0fa8,14.0,4.0,1.0,24.0
710,d1567898-5663-406c-9bf5-3bed397b005c,1,1,0,0,0.0,,880,L-Glutamine 1,l-glutamine-1,Detox,,1,L-Glutamine 1 - Premium quality.,,4,29.63,777,400,13.0,35.0,48.0,28.0,1.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,d1567898-5663-406c-9bf5-3bed397b005c,12.0,d1567898-5663-406c-9bf5-3bed397b005c,7.0,0.0,0.0,0.0
435,9e091bc6-0412-4d06-a431-9eeef77a4054,1,1,0,0,0.0,,820,Almond Protein 5,almond-protein-5,EnergyDrinks,,1,Almond Protein 5 - Premium quality.,,5,68.21,156,156,9.0,70.0,40.0,5.0,31.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,9e091bc6-0412-4d06-a431-9eeef77a4054,31.0,9e091bc6-0412-4d06-a431-9eeef77a4054,19.0,2.0,1.0,0.0
800,6dc9465c-6b1f-4069-945d-d8a93174ebb8,1,1,0,0,0.0,,810,Creatine Monohydrate 9,creatine-monohydrate-9,OrganicFoods,,1,Creatine Monohydrate 9 - Premium quality.,,4,71.88,37,110,44.0,50.0,23.0,12.0,35.0,Sample ingredients,lactose,2025-04-16 22:19:13,2025-04-16 22:19:13,,6dc9465c-6b1f-4069-945d-d8a93174ebb8,35.0,6dc9465c-6b1f-4069-945d-d8a93174ebb8,16.0,2.5,2.0,8.0
519,6d20a8ea-3b87-43d2-bb23-f5f08f3e866a,1,1,0,0,0.0,,1723,Zinc Tablets 7,zinc-tablets-7,HealthySnacks,,1,Zinc Tablets 7 - Premium quality.,,3,11.02,503,193,46.0,13.0,37.0,12.0,33.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,6d20a8ea-3b87-43d2-bb23-f5f08f3e866a,19.0,6d20a8ea-3b87-43d2-bb23-f5f08f3e866a,1.0,4.5,2.0,29.0
450,5b92848c-27b8-4746-a53d-1deed08eff91,1,1,0,0,0.0,,321,Zinc Tablets 5,zinc-tablets-5,OrganicFoods,,1,Zinc Tablets 5 - Premium quality.,,4,23.41,75,135,40.0,4.0,19.0,16.0,35.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,5b92848c-27b8-4746-a53d-1deed08eff91,37.0,5b92848c-27b8-4746-a53d-1deed08eff91,11.0,5.0,1.0,23.0
848,1eda5a32-a7e2-4fea-8ce9-0ae1110c0986,1,0,1,0,0.0,,193,Creatine Monohydrate 6,creatine-monohydrate-6,EnergyDrinks,,1,Creatine Monohydrate 6 - Premium quality.,,5,76.71,89,296,35.0,26.0,6.0,26.0,20.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,1eda5a32-a7e2-4fea-8ce9-0ae1110c0986,6.0,1eda5a32-a7e2-4fea-8ce9-0ae1110c0986,3.0,0.0,0.0,0.0
517,d1c7bffd-afa1-4b27-a0a6-446ef3a7db55,1,1,0,0,0.0,,1131,Superfood Blend 8,superfood-blend-8,OrganicFoods,,1,Superfood Blend 8 - Premium quality.,,4,12.85,755,279,41.0,24.0,24.0,13.0,30.0,Sample ingredients,"lactose,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,d1c7bffd-afa1-4b27-a0a6-446ef3a7db55,13.0,d1c7bffd-afa1-4b27-a0a6-446ef3a7db55,2.0,3.5,2.0,28.0
69,4ac8c924-8bb5-4427-8987-6d50b2ed1e82,1,0,1,0,0.0,,1083,Thermogenic Formula 8,thermogenic-formula-8,WeightLoss,,1,Thermogenic Formula 8 - Premium quality.,,4,72.02,453,266,12.0,29.0,35.0,0.0,16.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,,0.0,4ac8c924-8bb5-4427-8987-6d50b2ed1e82,4.0,0.0,0.0,0.0
928,174b1553-2201-4502-ba80-69b5f2de53ad,1,0,1,0,0.0,,128,Green Tea 1,green-tea-1,Detox,,1,Green Tea 1 - Premium quality.,,4,77.66,932,161,42.0,99.0,46.0,1.0,18.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,174b1553-2201-4502-ba80-69b5f2de53ad,31.0,174b1553-2201-4502-ba80-69b5f2de53ad,14.0,2.5,2.0,6.0
337,762d64f1-fdda-439b-92a4-5c42377e68b2,1,0,1,0,0.0,,372,Sleep Support 16,sleep-support-16,OrganicFoods,,1,Sleep Support 16 - Premium quality.,,4,17.61,593,125,24.0,29.0,22.0,15.0,23.0,Sample ingredients,nuts,2025-04-16 22:19:12,2025-04-16 22:19:12,,762d64f1-fdda-439b-92a4-5c42377e68b2,15.0,762d64f1-fdda-439b-92a4-5c42377e68b2,3.0,0.0,0.0,0.0
651,b711c821-55b2-46e2-accd-63d36a8656da,1,1,0,0,0.0,,795,Meal Shake 4,meal-shake-4,HealthySnacks,,1,Meal Shake 4 - Premium quality.,,4,76.63,903,363,2.0,2.0,48.0,27.0,16.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,b711c821-55b2-46e2-accd-63d36a8656da,7.0,b711c821-55b2-46e2-accd-63d36a8656da,7.0,0.0,0.0,0.0
522,302bba66-b70a-4821-8a8e-3152e40e34b5,1,1,0,0,0.0,,1020,Matcha Powder 4,matcha-powder-4,OrganicFoods,,1,Matcha Powder 4 - Premium quality.,,5,59.09,375,92,49.0,62.0,8.0,26.0,35.0,Sample ingredients,"fish,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,302bba66-b70a-4821-8a8e-3152e40e34b5,21.0,302bba66-b70a-4821-8a8e-3152e40e34b5,2.0,4.25,4.0,32.5
588,b53f342c-6c4a-4cda-bc4e-868957c9f321,1,1,0,0,0.0,,1845,Energy Shot 13,energy-shot-13,Detox,,1,Energy Shot 13 - Premium quality.,,5,16.95,260,52,10.0,36.0,19.0,5.0,20.0,Sample ingredients,"fish,nuts",2025-04-16 22:19:13,2025-04-16 22:19:13,,b53f342c-6c4a-4cda-bc4e-868957c9f321,40.0,b53f342c-6c4a-4cda-bc4e-868957c9f321,16.0,4.0,1.0,21.0
227,f092c34a-a5bf-4882-9b2f-579e092a9715,1,1,0,0,0.0,,1672,Protein Cookie 19,protein-cookie-19,OrganicFoods,,1,Protein Cookie 19 - Premium quality.,,4,93.13,435,105,0.0,12.0,26.0,27.0,16.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,f092c34a-a5bf-4882-9b2f-579e092a9715,33.0,f092c34a-a5bf-4882-9b2f-579e092a9715,13.0,3.0,1.0,3.0
723,6407e951-31eb-4328-af37-da71b6b1efee,1,1,0,1,5.0,,197,Biotin 12,biotin-12,Supplements,,1,Biotin 12 - Premium quality.,,3,49.5,473,274,23.0,78.0,16.0,1.0,40.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,6407e951-31eb-4328-af37-da71b6b1efee,14.0,6407e951-31eb-4328-af37-da71b6b1efee,3.0,5.0,2.0,33.5
438,47a582a3-0ae7-4de1-add0-0f0f15676f55,1,1,0,1,2.0,,1661,Immune Boost 13,immune-boost-13,Supplements,,1,Immune Boost 13 - Premium quality.,,5,83.48,637,209,25.0,35.0,6.0,4.0,1.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,47a582a3-0ae7-4de1-add0-0f0f15676f55,31.0,47a582a3-0ae7-4de1-add0-0f0f15676f55,18.0,2.0,2.0,3.0
74,7747b335-d5fc-4b2e-adc1-c38fb3ba5171,1,0,1,0,0.0,,228,Whey Protein 15,whey-protein-15,Vitamins,,1,Whey Protein 15 - Premium quality.,,3,41.05,461,220,16.0,4.0,12.0,21.0,34.0,Sample ingredients,nuts,2025-04-16 22:19:11,2025-04-16 22:19:11,,7747b335-d5fc-4b2e-adc1-c38fb3ba5171,15.0,7747b335-d5fc-4b2e-adc1-c38fb3ba5171,5.0,5.0,2.0,24.5
234,ab7636ea-65f0-43fb-ac5a-c096d1c0c26b,1,1,0,0,0.0,,1980,Plant Protein 9,plant-protein-9,Vitamins,,1,Plant Protein 9 - Premium quality.,,5,92.72,115,57,23.0,29.0,0.0,20.0,28.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,ab7636ea-65f0-43fb-ac5a-c096d1c0c26b,28.0,ab7636ea-65f0-43fb-ac5a-c096d1c0c26b,2.0,0.0,0.0,0.0
382,28eb9dfb-0061-44a8-9c99-9f5e608aea57,1,0,1,0,0.0,,1691,Immune Boost 7,immune-boost-7,HealthySnacks,,1,Immune Boost 7 - Premium quality.,,5,34.26,337,320,9.0,43.0,46.0,2.0,19.0,Sample ingredients,"fish,soy",2025-04-16 22:19:12,2025-04-16 22:19:12,,28eb9dfb-0061-44a8-9c99-9f5e608aea57,13.0,28eb9dfb-0061-44a8-9c99-9f5e608aea57,5.0,5.0,1.0,35.0
830,a782c75e-4dc8-4a05-b437-0ee36372f093,1,1,0,1,5.0,,921,Hydration Drink 7,hydration-drink-7,Detox,,1,Hydration Drink 7 - Premium quality.,,5,96.4,608,344,14.0,3.0,34.0,0.0,25.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,a782c75e-4dc8-4a05-b437-0ee36372f093,14.0,,0.0,5.0,1.0,42.0
250,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,1,1,0,1,5.0,,1276,Meal Shake 3,meal-shake-3,HealthySnacks,,1,Meal Shake 3 - Premium quality.,,4,79.75,543,140,0.0,13.0,33.0,17.0,17.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,31.0,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,13.0,5.0,1.0,14.0
292,63138254-57e8-4d7a-a92c-28729c89d97d,1,1,0,0,0.0,,1367,Low Sugar Snack 6,low-sugar-snack-6,Vitamins,,1,Low Sugar Snack 6 - Premium quality.,,4,44.59,182,194,9.0,10.0,23.0,15.0,20.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,63138254-57e8-4d7a-a92c-28729c89d97d,15.0,63138254-57e8-4d7a-a92c-28729c89d97d,1.0,0.0,0.0,0.0
532,195a56fc-c541-48c6-a57d-aad3f2f6f2bf,1,1,0,1,3.0,,1680,Probiotic Gummies 17,probiotic-gummies-17,WeightLoss,,1,Probiotic Gummies 17 - Premium quality.,,4,47.61,142,70,35.0,57.0,32.0,10.0,6.0,Sample ingredients,lactose,2025-04-16 22:19:13,2025-04-16 22:19:13,,195a56fc-c541-48c6-a57d-aad3f2f6f2bf,28.0,195a56fc-c541-48c6-a57d-aad3f2f6f2bf,13.0,2.0,3.0,3.6666666666666665
51,c2a93da8-beb0-46f6-b27b-04c9cd3b24af,1,0,1,0,0.0,,135,Hydration Drink 20,hydration-drink-20,Vitamins,,1,Hydration Drink 20 - Premium quality.,,3,96.84,613,388,8.0,77.0,19.0,4.0,13.0,Sample ingredients,eggs,2025-04-16 22:19:13,2025-04-16 22:19:13,,c2a93da8-beb0-46f6-b27b-04c9cd3b24af,15.0,c2a93da8-beb0-46f6-b27b-04c9cd3b24af,5.0,0.0,0.0,0.0
599,d5955470-3e7a-4957-9652-0eb6a5584203,1,1,0,0,0.0,,781,Isolate Protein 4,isolate-protein-4,HealthySnacks,,1,Isolate Protein 4 - Premium quality.,,3,64.48,731,124,13.0,22.0,9.0,20.0,20.0,Sample ingredients,eggs,2025-04-16 22:19:13,2025-04-16 22:19:13,,d5955470-3e7a-4957-9652-0eb6a5584203,32.0,d5955470-3e7a-4957-9652-0eb6a5584203,8.0,5.0,1.0,43.0
459,7369d5cd-b858-464d-8cb0-4d90907506fe,1,0,1,0,0.0,,145,Keto Bar 17,keto-bar-17,Supplements,,1,Keto Bar 17 - Premium quality.,,4,61.03,651,339,50.0,10.0,9.0,6.0,20.0,Sample ingredients,"nuts,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,7369d5cd-b858-464d-8cb0-4d90907506fe,13.0,7369d5cd-b858-464d-8cb0-4d90907506fe,4.0,5.0,1.0,23.0
4,ca6d2fc5-f920-445d-932d-717b55718c50,1,1,0,0,0.0,,1385,Pre-Workout Booster 15,pre-workout-booster-15,Detox,,1,Pre-Workout Booster 15 - Premium quality.,,5,76.15,792,329,23.0,70.0,8.0,10.0,2.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,ca6d2fc5-f920-445d-932d-717b55718c50,15.0,ca6d2fc5-f920-445d-932d-717b55718c50,5.0,4.0,1.0,45.0
302,2cb889fe-5adc-40c4-8252-881b3f0a81db,1,1,0,0,0.0,,1283,Fiber Boost 19,fiber-boost-19,OrganicFoods,,1,Fiber Boost 19 - Premium quality.,,4,15.42,88,192,15.0,99.0,45.0,21.0,20.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,2cb889fe-5adc-40c4-8252-881b3f0a81db,27.0,2cb889fe-5adc-40c4-8252-881b3f0a81db,3.0,4.0,1.0,18.0
134,d9c5c2e4-05a7-40e8-911f-3aed1a330627,1,0,1,0,0.0,,103,Herbal Detox 6,herbal-detox-6,Supplements,,1,Herbal Detox 6 - Premium quality.,,5,19.55,898,394,25.0,64.0,2.0,0.0,25.0,Sample ingredients,"fish,soy,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,d9c5c2e4-05a7-40e8-911f-3aed1a330627,11.0,d9c5c2e4-05a7-40e8-911f-3aed1a330627,2.0,0.0,0.0,0.0
431,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,1,1,0,0,0.0,,902,Meal Shake 3,meal-shake-3,HealthySnacks,,1,Meal Shake 3 - Premium quality.,,4,79.75,543,140,0.0,13.0,33.0,17.0,17.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,31.0,3d9381f6-8125-4b0d-a9f9-7cb648ba7ff2,13.0,5.0,1.0,14.0
26,fea9e4fa-c701-4a5c-a5d5-53cb87d1e3de,1,0,1,0,0.0,,1992,Matcha Powder 17,matcha-powder-17,OrganicFoods,,1,Matcha Powder 17 - Premium quality.,,5,70.5,576,384,16.0,64.0,30.0,23.0,14.0,Sample ingredients,"soy,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,fea9e4fa-c701-4a5c-a5d5-53cb87d1e3de,17.0,fea9e4fa-c701-4a5c-a5d5-53cb87d1e3de,2.0,5.0,2.0,23.5
999,a5e70fd2-cf3b-493a-88f5-afa006402104,1,1,0,0,0.0,,1239,Keto Bar 6,keto-bar-6,OrganicFoods,,1,Keto Bar 6 - Premium quality.,,4,81.03,534,178,18.0,97.0,23.0,4.0,18.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,a5e70fd2-cf3b-493a-88f5-afa006402104,32.0,a5e70fd2-cf3b-493a-88f5-afa006402104,10.0,4.0,1.0,47.0
694,3a90d9b9-0c89-4d2f-be7a-c9886b6bdfb3,1,0,1,0,0.0,,925,Hydration Drink 3,hydration-drink-3,HealthySnacks,,1,Hydration Drink 3 - Premium quality.,,3,46.32,725,117,37.0,12.0,28.0,17.0,10.0,Sample ingredients,"soy,lactose,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,3a90d9b9-0c89-4d2f-be7a-c9886b6bdfb3,40.0,3a90d9b9-0c89-4d2f-be7a-c9886b6bdfb3,14.0,5.0,1.0,40.0
666,9a9a3bc3-adf9-4a7f-a7da-5818c003f6c9,1,1,0,0,0.0,,565,Meal Shake 7,meal-shake-7,HealthySnacks,,1,Meal Shake 7 - Premium quality.,,5,86.46,985,109,40.0,81.0,14.0,17.0,23.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,9a9a3bc3-adf9-4a7f-a7da-5818c003f6c9,20.0,9a9a3bc3-adf9-4a7f-a7da-5818c003f6c9,1.0,0.0,0.0,0.0
883,996072e9-91e5-4468-b494-f35454e08793,1,0,1,0,0.0,,633,Caffeine Tablets 4,caffeine-tablets-4,Detox,,1,Caffeine Tablets 4 - Premium quality.,,3,50.41,844,194,41.0,47.0,49.0,14.0,33.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,996072e9-91e5-4468-b494-f35454e08793,27.0,996072e9-91e5-4468-b494-f35454e08793,4.0,3.0,1.0,0.0
405,0d1ff3b6-019c-4d31-9573-9511b0336f28,1,0,1,0,0.0,,1416,Biotin 2,biotin-2,EnergyDrinks,,1,Biotin 2 - Premium quality.,,5,90.79,942,317,43.0,75.0,37.0,3.0,23.0,Sample ingredients,"soy,nuts,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,0d1ff3b6-019c-4d31-9573-9511b0336f28,15.0,0d1ff3b6-019c-4d31-9573-9511b0336f28,7.0,5.0,1.0,25.0
284,0fe24369-2f46-4ba5-9f5d-795626e63b21,1,1,0,0,0.0,,1828,Thermogenic Formula 13,thermogenic-formula-13,EnergyDrinks,,1,Thermogenic Formula 13 - Premium quality.,,4,17.59,154,66,33.0,53.0,12.0,17.0,36.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,0fe24369-2f46-4ba5-9f5d-795626e63b21,41.0,0fe24369-2f46-4ba5-9f5d-795626e63b21,13.0,5.0,1.0,41.0
