user_id,product_id,target,has_bought,has_wishlisted,has_reviewed,user_rating,gender,score_in_app,name,slug,category,product_sku,is_published,description,image_url,score,price,stock,calories,protein,carbs,fats,fiber,sugar,ingredients,allergens,created_at,updated_at,old_price,total_units_sold,wishlist_count,average_rating,review_count,avg_likes_per_review
796,a88bdd9d-89f7-4cd5-b07b-42707128f699,0,0,0,0,0,,1729,Almond Protein 9,almond-protein-9,EnergyDrinks,,1,Almond Protein 9 - Premium quality.,,5,69.6,778,198,19.0,78.0,0.0,5.0,28.0,Sample ingredients,"soy,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,34.0,12.0,4.666666666666667,3.0,29.33333333333333
453,6d20a8ea-3b87-43d2-bb23-f5f08f3e866a,0,0,0,0,0,,836,Zinc Tablets 7,zinc-tablets-7,HealthySnacks,,1,Zinc Tablets 7 - Premium quality.,,3,11.02,503,193,46.0,13.0,37.0,12.0,33.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,19.0,1.0,4.5,2.0,29.0
923,cf353913-92d6-44c4-bb0e-db682f897121,0,0,0,0,0,,227,Biotin 10,biotin-10,HealthySnacks,,1,Biotin 10 - Premium quality.,,4,45.51,896,176,17.0,40.0,20.0,18.0,22.0,Sample ingredients,"lactose,eggs",2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,2.0,0.0,0.0,0.0
690,25f2e952-cdb2-445d-8048-782acda8d71a,0,0,0,0,0,,1527,Energy Bar 12,energy-bar-12,Detox,,1,Energy Bar 12 - Premium quality.,,4,59.58,621,92,10.0,85.0,25.0,21.0,36.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,19.0,2.0,0.0,0.0,0.0
574,aa8d759c-c880-4bf8-866e-548e78b4bf23,0,0,0,0,0,,600,Beetroot Juice 16,beetroot-juice-16,WeightLoss,,1,Beetroot Juice 16 - Premium quality.,,5,65.15,524,391,37.0,66.0,9.0,0.0,21.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,14.0,3.0,2.0,2.0,1.0
522,07e23c1d-9b99-442a-9571-711ed04e6f4a,0,0,0,0,0,,1020,Collagen Powder 20,collagen-powder-20,Vitamins,,1,Collagen Powder 20 - Premium quality.,,3,16.97,925,265,26.0,58.0,40.0,5.0,17.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,5.0,0.0,0.0,0.0
805,af458ac0-e314-4dd1-a6f6-f18d12ecf788,0,0,0,0,0,,1086,Immune Gummies 13,immune-gummies-13,Vitamins,,1,Immune Gummies 13 - Premium quality.,,4,44.78,124,177,23.0,94.0,49.0,20.0,34.0,Sample ingredients,"nuts,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,20.0,5.0,3.0,1.0,8.0
282,04ff23f1-ea72-4d9b-af99-9b43d9bf2a44,0,0,0,0,0,,499,Caffeine Tablets 2,caffeine-tablets-2,Detox,,1,Caffeine Tablets 2 - Premium quality.,,3,49.48,484,168,18.0,63.0,50.0,9.0,14.0,Sample ingredients,"soy,eggs",2025-04-16 22:19:13,2025-04-16 22:19:13,,32.0,15.0,4.333333333333333,3.0,18.0
12,572ecce9-6d08-45bd-8e67-d1f82c684dfc,0,0,0,0,0,,1206,Almond Protein 1,almond-protein-1,EnergyDrinks,,1,Almond Protein 1 - Premium quality.,,4,36.17,75,146,24.0,32.0,27.0,1.0,23.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,26.0,4.0,4.75,4.0,28.5
861,f9e8192a-63a2-4c60-bde0-c4e30bea2d67,0,0,0,0,0,,1041,Zinc Tablets 10,zinc-tablets-10,Supplements,,1,Zinc Tablets 10 - Premium quality.,,4,75.49,937,347,1.0,87.0,19.0,14.0,18.0,Sample ingredients,"lactose,soy",2025-04-16 22:19:12,2025-04-16 22:19:12,,24.0,4.0,2.0,2.0,2.0
94,67dd0527-ca8e-4673-8225-0852237ae480,0,0,0,0,0,,262,Biotin 7,biotin-7,Vitamins,,1,Biotin 7 - Premium quality.,,3,80.75,410,348,6.0,96.0,9.0,9.0,38.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,8.0,2.0,0.0,0.0,0.0
541,9204da52-efcd-4943-8b70-46b833a074ec,0,0,0,0,0,,1428,Apple Cider Vinegar 3,apple-cider-vinegar-3,HealthySnacks,,1,Apple Cider Vinegar 3 - Premium quality.,,4,13.67,546,188,36.0,62.0,2.0,14.0,7.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,35.0,11.0,3.2,5.0,9.4
31,e61367c5-f122-4b9b-a9f9-c5d2d1a25e05,0,0,0,0,0,,93,Fat Burner 9,fat-burner-9,EnergyDrinks,,1,Fat Burner 9 - Premium quality.,,4,37.29,840,127,24.0,46.0,50.0,19.0,29.0,Sample ingredients,"soy,fish,gluten",2025-04-16 22:19:11,2025-04-16 22:19:11,,0.0,2.0,0.0,0.0,0.0
187,b86c74c7-d4a5-435a-ab76-3d4281f3f7ef,0,0,0,0,0,,557,Omega 3 14,omega-3-14,EnergyDrinks,,1,Omega 3 14 - Premium quality.,,5,90.41,26,339,14.0,17.0,41.0,25.0,29.0,Sample ingredients,"eggs,lactose,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,4.0,1.0,1.0,0.0
341,f0f4bb62-f7dc-4481-b85e-56135707eb1c,0,0,0,0,0,,691,Sleep Support 15,sleep-support-15,Vitamins,,1,Sleep Support 15 - Premium quality.,,3,82.93,582,240,8.0,58.0,35.0,25.0,12.0,Sample ingredients,"gluten,soy,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,11.0,6.0,4.0,2.0,24.0
475,a84cc42d-90b5-4efd-9162-a28ea6922131,0,0,0,0,0,,896,Beetroot Juice 7,beetroot-juice-7,Vitamins,,1,Beetroot Juice 7 - Premium quality.,,4,27.15,572,165,26.0,3.0,32.0,3.0,25.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,23.0,4.0,0.0,0.0,0.0
171,4bd60ae6-d944-4e03-82e0-23eb1f527b41,0,0,0,0,0,,1272,Energy Shot 2,energy-shot-2,EnergyDrinks,,1,Energy Shot 2 - Premium quality.,,3,36.42,814,94,31.0,66.0,3.0,1.0,4.0,Sample ingredients,"eggs,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,20.0,5.0,4.0,2.0,26.0
238,8ba57766-a6cc-494a-aa05-0160f8510310,0,0,0,0,0,,236,Joint Support 9,joint-support-9,Detox,,1,Joint Support 9 - Premium quality.,,4,75.37,522,98,11.0,1.0,40.0,2.0,22.0,Sample ingredients,"lactose,soy",2025-04-16 22:19:12,2025-04-16 22:19:12,,39.0,9.0,4.5,4.0,29.25
435,85326dd8-2d8f-4d8d-97fe-1ff24c99efe7,0,0,0,0,0,,820,Matcha Powder 16,matcha-powder-16,WeightLoss,,1,Matcha Powder 16 - Premium quality.,,5,72.99,66,279,28.0,58.0,5.0,20.0,19.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,19.0,2.0,0.0,0.0,0.0
144,e109c667-a0b5-47f2-997e-3fe826393a47,0,0,0,0,0,,584,Collagen Powder 8,collagen-powder-8,WeightLoss,,1,Collagen Powder 8 - Premium quality.,,5,96.98,72,384,41.0,24.0,34.0,5.0,16.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,14.0,2.0,3.0,1.0,0.0
822,d3ca872a-76b7-4964-b99e-2abe8d04cf21,0,0,0,0,0,,720,Creatine Monohydrate 2,creatine-monohydrate-2,EnergyDrinks,,1,Creatine Monohydrate 2 - Premium quality.,,4,12.15,928,393,0.0,29.0,2.0,19.0,15.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,9.0,2.0,0.0,0.0,0.0
882,aa8d759c-c880-4bf8-866e-548e78b4bf23,0,0,0,0,0,,479,Beetroot Juice 16,beetroot-juice-16,WeightLoss,,1,Beetroot Juice 16 - Premium quality.,,5,65.15,524,391,37.0,66.0,9.0,0.0,21.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,14.0,3.0,2.0,2.0,1.0
81,f089e282-43e8-42d9-80c7-ec55d31997b2,0,0,0,0,0,,1723,Almond Protein 10,almond-protein-10,Supplements,,1,Almond Protein 10 - Premium quality.,,4,70.64,982,59,1.0,5.0,27.0,17.0,27.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,36.0,18.0,3.0,2.0,16.0
478,ee67a8ba-eadc-4a81-860f-fd2e2d304829,0,0,0,0,0,,1504,Probiotic Gummies 18,probiotic-gummies-18,Detox,,1,Probiotic Gummies 18 - Premium quality.,,3,33.46,451,276,21.0,45.0,16.0,7.0,25.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,7.0,3.0,0.0,0.0,0.0
786,2a782a4a-75bb-4bf2-9f37-2b28bf1bef84,0,0,0,0,0,,1765,BCAA Powder 17,bcaa-powder-17,HealthySnacks,,1,BCAA Powder 17 - Premium quality.,,5,79.69,66,159,39.0,23.0,5.0,11.0,40.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,24.0,3.0,4.5,2.0,25.0
91,79ff0bd4-90f2-464c-a335-dd4c763492b1,0,0,0,0,0,,175,Superfood Blend 9,superfood-blend-9,WeightLoss,,1,Superfood Blend 9 - Premium quality.,,3,37.81,562,211,20.0,26.0,48.0,19.0,29.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,19.0,4.0,0.0,0.0,0.0
482,981b89bf-0e3c-47b2-a2c1-7d5f756c2021,0,0,0,0,0,,1566,Sleep Support 13,sleep-support-13,HealthySnacks,,1,Sleep Support 13 - Premium quality.,,3,28.95,918,75,26.0,12.0,21.0,16.0,8.0,Sample ingredients,eggs,2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,2.0,0.0,0.0,0.0
877,8a744527-c929-4d27-a8a6-8c57affbed31,0,0,0,0,0,,89,Fiber Boost 17,fiber-boost-17,HealthySnacks,,1,Fiber Boost 17 - Premium quality.,,3,31.56,785,288,2.0,32.0,48.0,13.0,4.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,2.0,1.0,0.0,0.0,0.0
687,c746ca23-5f5c-41f8-8342-47e3d90eeaf1,0,0,0,0,0,,543,Biotin 1,biotin-1,Vitamins,,1,Biotin 1 - Premium quality.,,4,85.07,673,95,30.0,72.0,40.0,14.0,39.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,26.0,1.0,0.0,0.0,0.0
27,07e23c1d-9b99-442a-9571-711ed04e6f4a,0,0,0,0,0,,161,Collagen Powder 20,collagen-powder-20,Vitamins,,1,Collagen Powder 20 - Premium quality.,,3,16.97,925,265,26.0,58.0,40.0,5.0,17.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,5.0,0.0,0.0,0.0
936,762d64f1-fdda-439b-92a4-5c42377e68b2,0,0,0,0,0,,383,Sleep Support 16,sleep-support-16,OrganicFoods,,1,Sleep Support 16 - Premium quality.,,4,17.61,593,125,24.0,29.0,22.0,15.0,23.0,Sample ingredients,nuts,2025-04-16 22:19:12,2025-04-16 22:19:12,,15.0,3.0,0.0,0.0,0.0
757,8f5c409e-c676-471d-855e-f4a3b60ab231,0,0,0,0,0,,1809,Electrolyte Mix 10,electrolyte-mix-10,Vitamins,,1,Electrolyte Mix 10 - Premium quality.,,4,58.07,871,224,44.0,72.0,42.0,30.0,6.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,0.0,4.0,1.0,27.0
925,eef27552-fb8a-4567-884a-37700230b938,0,0,0,0,0,,249,Omega 3 19,omega-3-19,EnergyDrinks,,1,Omega 3 19 - Premium quality.,,5,96.05,59,389,39.0,4.0,12.0,17.0,24.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,3.0,0.0,0.0,0.0
73,d3ca872a-76b7-4964-b99e-2abe8d04cf21,0,0,0,0,0,,1574,Creatine Monohydrate 2,creatine-monohydrate-2,EnergyDrinks,,1,Creatine Monohydrate 2 - Premium quality.,,4,12.15,928,393,0.0,29.0,2.0,19.0,15.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,9.0,2.0,0.0,0.0,0.0
664,96358e37-1f8c-4b36-a291-a0bf95c6a4a2,0,0,0,0,0,,1115,Apple Cider Vinegar 2,apple-cider-vinegar-2,OrganicFoods,,1,Apple Cider Vinegar 2 - Premium quality.,,3,73.35,651,109,45.0,92.0,21.0,8.0,22.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,10.0,5.0,2.0,1.0,2.0
164,6950a6a6-ec0c-497c-b53e-7fd9b48e2968,0,0,0,0,0,,418,Immune Gummies 18,immune-gummies-18,Vitamins,,1,Immune Gummies 18 - Premium quality.,,4,36.25,943,364,37.0,26.0,9.0,6.0,2.0,Sample ingredients,eggs,2025-04-16 22:19:13,2025-04-16 22:19:13,,13.0,4.0,0.0,0.0,0.0
671,91f03656-abe0-4ac2-91b8-7571767e1e82,0,0,0,0,0,,103,Vegan Protein 13,vegan-protein-13,Vitamins,,1,Vegan Protein 13 - Premium quality.,,3,28.61,499,139,4.0,67.0,3.0,5.0,20.0,Sample ingredients,fish,2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,2.0,0.0,0.0,0.0
499,980652ef-2aa8-4c88-803b-fe306698458d,0,0,0,0,0,,644,Beetroot Juice 2,beetroot-juice-2,Vitamins,,1,Beetroot Juice 2 - Premium quality.,,4,38.73,889,137,43.0,5.0,5.0,17.0,16.0,Sample ingredients,"nuts,gluten,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,23.0,2.0,0.0,0.0,0.0
632,95bf8f0b-3186-404a-b76d-e1edb385d4eb,0,0,0,0,0,,28,Plant Protein 1,plant-protein-1,HealthySnacks,,1,Plant Protein 1 - Premium quality.,,4,22.83,788,136,10.0,79.0,29.0,6.0,4.0,Sample ingredients,"gluten,lactose,nuts",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,1.0,0.0,0.0,0.0
996,47504650-0c2a-4e6c-8f1c-0436ed214cab,0,0,0,0,0,,1594,Energy Gel 3,energy-gel-3,WeightLoss,,1,Energy Gel 3 - Premium quality.,,4,61.87,938,93,44.0,82.0,22.0,21.0,40.0,Sample ingredients,eggs,2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,1.0,2.0,1.0,0.0
67,7fe1a17f-62bd-4598-a5fd-333fe32e69d0,0,0,0,0,0,,788,Hydration Drink 17,hydration-drink-17,Supplements,,1,Hydration Drink 17 - Premium quality.,,3,98.28,355,103,1.0,49.0,44.0,27.0,35.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,35.0,17.0,3.0,1.0,9.0
399,4380052e-e690-4e8a-a092-9b7efcbc0c49,0,0,0,0,0,,1000,Almond Protein 19,almond-protein-19,Supplements,,1,Almond Protein 19 - Premium quality.,,4,34.18,681,69,38.0,40.0,28.0,11.0,32.0,Sample ingredients,lactose,2025-04-16 22:19:13,2025-04-16 22:19:13,,29.0,16.0,4.0,1.0,41.0
105,757001a6-0f5d-4340-b700-5eea2c4d6ee2,0,0,0,0,0,,1204,Iron Supplement 1,iron-supplement-1,Vitamins,,1,Iron Supplement 1 - Premium quality.,,4,60.33,509,317,4.0,70.0,35.0,11.0,28.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,12.0,4.0,0.0,0.0,0.0
545,9ebf455d-ded0-4f8e-96b2-7c1359ac2546,0,0,0,0,0,,1525,Fiber Boost 2,fiber-boost-2,HealthySnacks,,1,Fiber Boost 2 - Premium quality.,,3,29.76,370,246,23.0,81.0,17.0,29.0,36.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,11.0,4.0,0.0,0.0,0.0
936,a5d18b22-7374-4362-8f4b-1850569b528b,0,0,0,0,0,,383,Magnesium Complex 20,magnesium-complex-20,EnergyDrinks,,1,Magnesium Complex 20 - Premium quality.,,3,35.69,288,221,19.0,34.0,26.0,13.0,4.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,0.0,1.0,0.0,0.0,0.0
712,bad12529-8f71-4b0a-a84b-76d872ee2090,0,0,0,0,0,,847,Protein Bar 2,protein-bar-2,Detox,,1,Protein Bar 2 - Premium quality.,,3,66.14,62,290,3.0,10.0,3.0,6.0,34.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,1.0,0.0,0.0,0.0
666,28e9ddb6-1c55-49eb-8e83-ecb76c4c6832,0,0,0,0,0,,565,Green Tea 14,green-tea-14,HealthySnacks,,1,Green Tea 14 - Premium quality.,,5,50.56,779,238,12.0,95.0,40.0,4.0,3.0,Sample ingredients,gluten,2025-04-16 22:19:11,2025-04-16 22:19:11,,5.0,1.0,0.0,0.0,0.0
34,a7f59d4a-d892-4b69-9a47-bd74763b72a3,0,0,0,0,0,,1774,Turmeric Capsules 11,turmeric-capsules-11,Vitamins,,1,Turmeric Capsules 11 - Premium quality.,,3,35.59,659,342,6.0,52.0,33.0,16.0,11.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,2.0,3.0,2.0,2.5
335,bb06e4bb-a838-4d2c-9939-8e8649e9000a,0,0,0,0,0,,171,Plant Protein 11,plant-protein-11,EnergyDrinks,,1,Plant Protein 11 - Premium quality.,,5,72.67,612,177,21.0,79.0,15.0,17.0,2.0,Sample ingredients,"lactose,nuts,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,24.0,7.0,5.0,1.0,21.0
330,0d1ff3b6-019c-4d31-9573-9511b0336f28,0,0,0,0,0,,1721,Biotin 2,biotin-2,EnergyDrinks,,1,Biotin 2 - Premium quality.,,5,90.79,942,317,43.0,75.0,37.0,3.0,23.0,Sample ingredients,"soy,nuts,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,15.0,7.0,5.0,1.0,25.0
47,4aee10cb-83d7-4316-9438-891a962e7577,0,0,0,0,0,,1726,Plant Protein 5,plant-protein-5,WeightLoss,,1,Plant Protein 5 - Premium quality.,,3,23.24,43,338,19.0,41.0,8.0,3.0,39.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,12.0,2.0,0.0,0.0,0.0
762,c990dab9-0d3e-4f88-9887-e64eae0f3e50,0,0,0,0,0,,1355,Caffeine Tablets 8,caffeine-tablets-8,Detox,,1,Caffeine Tablets 8 - Premium quality.,,4,19.45,497,69,48.0,65.0,25.0,0.0,25.0,Sample ingredients,"gluten,eggs,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,25.0,2.0,0.0,0.0,0.0
141,111a55fa-1226-4b57-bf75-9ae3a3ea33d3,0,0,0,0,0,,337,Matcha Powder 11,matcha-powder-11,EnergyDrinks,,1,Matcha Powder 11 - Premium quality.,,4,55.24,272,187,44.0,95.0,43.0,10.0,4.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,2.0,0.0,0.0,0.0
331,73f7cb9c-2455-4a62-bfa0-7fe770b5ac57,0,0,0,0,0,,1883,Electrolyte Mix 3,electrolyte-mix-3,OrganicFoods,,1,Electrolyte Mix 3 - Premium quality.,,4,40.62,180,370,30.0,38.0,28.0,9.0,20.0,Sample ingredients,"gluten,lactose,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,1.0,0.0,0.0,0.0
371,691f6f5c-9c20-4e25-a803-e8f9093d61e3,0,0,0,0,0,,141,Keto Bar 18,keto-bar-18,Detox,,1,Keto Bar 18 - Premium quality.,,5,72.75,193,290,23.0,15.0,20.0,1.0,1.0,Sample ingredients,"gluten,soy,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,13.0,4.0,0.0,0.0,0.0
622,2c48ab3c-6267-4c89-87df-68e5db2bb436,0,0,0,0,0,,1700,Caffeine Tablets 12,caffeine-tablets-12,Detox,,1,Caffeine Tablets 12 - Premium quality.,,3,89.35,442,189,49.0,90.0,19.0,30.0,10.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,28.0,3.0,3.25,4.0,19.0
514,59bb8b3f-cc36-4066-86cc-dec0f7dd4e2c,0,0,0,0,0,,1993,Almond Protein 7,almond-protein-7,Detox,,1,Almond Protein 7 - Premium quality.,,3,13.67,745,386,36.0,94.0,14.0,30.0,19.0,Sample ingredients,"eggs,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,18.0,5.0,0.0,0.0,0.0
64,cd2be922-f775-422b-974d-50b7c6cf1c29,0,0,0,0,0,,313,Coconut Water 16,coconut-water-16,HealthySnacks,,1,Coconut Water 16 - Premium quality.,,5,54.44,261,347,43.0,85.0,8.0,26.0,19.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,12.0,3.0,0.0,0.0,0.0
550,a67c7698-cee9-4089-b19d-39e11154b101,0,0,0,0,0,,1781,Herbal Detox 17,herbal-detox-17,Vitamins,,1,Herbal Detox 17 - Premium quality.,,4,31.98,977,94,24.0,78.0,35.0,30.0,1.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,31.0,18.0,1.0,1.0,1.0
527,bc62b8f3-1730-43e2-8d70-bd40ebfe74b8,0,0,0,0,0,,785,Protein Cookie 12,protein-cookie-12,Supplements,,1,Protein Cookie 12 - Premium quality.,,3,18.62,729,332,13.0,68.0,31.0,21.0,25.0,Sample ingredients,"soy,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,6.0,3.0,0.0,0.0,0.0
821,24edd48b-3759-4251-9467-8f77b9d1b37c,0,0,0,0,0,,1211,Hydration Drink 12,hydration-drink-12,Detox,,1,Hydration Drink 12 - Premium quality.,,3,69.17,578,340,33.0,65.0,41.0,24.0,14.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,23.0,4.0,4.0,3.0,21.33333333333333
62,846b39fd-27c2-41ed-b5a9-7e0955f92ee3,0,0,0,0,0,,186,BCAA Powder 3,bcaa-powder-3,HealthySnacks,,1,BCAA Powder 3 - Premium quality.,,4,79.39,730,66,38.0,51.0,14.0,15.0,22.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,33.0,12.0,3.0,2.0,15.0
436,10d73306-b25a-42b5-b195-2f67d655e3da,0,0,0,0,0,,151,Almond Protein 8,almond-protein-8,Vitamins,,1,Almond Protein 8 - Premium quality.,,3,32.76,449,92,34.0,31.0,23.0,30.0,38.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,19.0,4.0,0.0,0.0,0.0
345,472e336e-130c-454e-89cc-7d4fdf54c704,0,0,0,0,0,,1534,Magnesium Complex 18,magnesium-complex-18,Vitamins,,1,Magnesium Complex 18 - Premium quality.,,5,20.64,779,337,3.0,56.0,38.0,12.0,34.0,Sample ingredients,eggs,2025-04-16 22:19:11,2025-04-16 22:19:11,,13.0,3.0,5.0,1.0,47.0
118,980652ef-2aa8-4c88-803b-fe306698458d,0,0,0,0,0,,389,Beetroot Juice 2,beetroot-juice-2,Vitamins,,1,Beetroot Juice 2 - Premium quality.,,4,38.73,889,137,43.0,5.0,5.0,17.0,16.0,Sample ingredients,"nuts,gluten,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,23.0,2.0,0.0,0.0,0.0
176,b939d30a-9ef9-4b74-9596-a92b45f1abd9,0,0,0,0,0,,1800,Superfood Blend 14,superfood-blend-14,OrganicFoods,,1,Superfood Blend 14 - Premium quality.,,3,69.14,621,99,36.0,63.0,32.0,3.0,22.0,Sample ingredients,"soy,nuts,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,3.0,4.0,1.0,48.0
955,a75284c6-f3fb-47aa-adda-609b74bcb82b,0,0,0,0,0,,75,Protein Cookie 14,protein-cookie-14,HealthySnacks,,1,Protein Cookie 14 - Premium quality.,,3,89.51,911,138,10.0,46.0,50.0,14.0,2.0,Sample ingredients,nuts,2025-04-16 22:19:12,2025-04-16 22:19:12,,18.0,4.0,0.0,0.0,0.0
832,95bf8f0b-3186-404a-b76d-e1edb385d4eb,0,0,0,0,0,,1026,Plant Protein 1,plant-protein-1,HealthySnacks,,1,Plant Protein 1 - Premium quality.,,4,22.83,788,136,10.0,79.0,29.0,6.0,4.0,Sample ingredients,"gluten,lactose,nuts",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,1.0,0.0,0.0,0.0
268,9b0ba5bf-0732-4dc0-9386-9cd35690f9ba,0,0,0,0,0,,1046,L-Glutamine 4,l-glutamine-4,Detox,,1,L-Glutamine 4 - Premium quality.,,4,94.55,617,376,11.0,96.0,35.0,7.0,2.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,27.0,1.0,3.5,2.0,15.5
754,81b659ca-f554-47b2-b6e2-6b0f7484f0ce,0,0,0,0,0,,322,Energy Shot 8,energy-shot-8,WeightLoss,,1,Energy Shot 8 - Premium quality.,,4,25.16,334,81,45.0,35.0,30.0,14.0,4.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,25.0,4.0,0.0,0.0,0.0
519,28d7c5ab-eb6c-4bcd-89f9-b0c6fb6d9cbd,0,0,0,0,0,,1723,Collagen Powder 13,collagen-powder-13,EnergyDrinks,,1,Collagen Powder 13 - Premium quality.,,5,13.29,214,114,23.0,50.0,13.0,27.0,20.0,Sample ingredients,"nuts,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,21.0,6.0,0.0,0.0,0.0
862,28d7c5ab-eb6c-4bcd-89f9-b0c6fb6d9cbd,0,0,0,0,0,,37,Collagen Powder 13,collagen-powder-13,EnergyDrinks,,1,Collagen Powder 13 - Premium quality.,,5,13.29,214,114,23.0,50.0,13.0,27.0,20.0,Sample ingredients,"nuts,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,21.0,6.0,0.0,0.0,0.0
329,1f68604b-99f4-4ee1-b081-011e71cc7b8d,0,0,0,0,0,,1483,Vitamin C 17,vitamin-c-17,OrganicFoods,,1,Vitamin C 17 - Premium quality.,,3,70.41,624,350,5.0,27.0,3.0,23.0,13.0,Sample ingredients,"soy,fish",2025-04-16 22:19:11,2025-04-16 22:19:11,,10.0,7.0,2.0,2.0,3.5
93,6c509e1e-c982-4b44-8a79-d13f4b2ad7f1,0,0,0,0,0,,1557,Herbal Detox 3,herbal-detox-3,EnergyDrinks,,1,Herbal Detox 3 - Premium quality.,,5,93.13,984,209,14.0,28.0,23.0,19.0,21.0,Sample ingredients,"eggs,lactose,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,23.0,10.0,0.0,0.0,0.0
553,8862db64-b0b5-4c70-8ed6-1500851240dc,0,0,0,0,0,,31,L-Glutamine 14,l-glutamine-14,Detox,,1,L-Glutamine 14 - Premium quality.,,4,99.21,205,336,32.0,83.0,2.0,9.0,32.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,17.0,2.0,4.0,1.0,17.0
793,346d42ec-81c4-4a30-9703-4dcedbc73ecc,0,0,0,0,0,,351,Hydration Drink 19,hydration-drink-19,Supplements,,1,Hydration Drink 19 - Premium quality.,,4,65.31,404,150,1.0,90.0,48.0,5.0,21.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,26.0,3.0,3.5,2.0,16.0
